gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
1,0,0,0,-1.1145631287986442,1,2,1,0,0,0,0,0,0,0,1,0,0.37019212111808014,-0.8501929076420018
1,1,0,0,-0.3408762181180675,1,2,1,0,2,0,0,0,0,0,1,2,0.5230774451333633,-0.08603278280378035
1,0,0,0,-0.3408762181180675,1,2,1,0,0,2,0,2,0,0,1,3,0.8338334841644282,-0.05221140095677737
1,0,0,0,-1.1552834925186746,1,0,1,0,0,0,0,0,0,0,1,2,0.18074726309914202,-0.903088489172954
1,0,0,0,-1.1552834925186746,1,0,0,0,0,2,2,2,2,0,1,2,0.32033821111309646,-0.8758238634673088
0,0,0,0,1.5322605130033284,1,2,1,2,2,2,2,2,2,2,1,1,1.5683477582378549,2.4340133907180026
1,0,0,0,-1.0331224013585834,1,0,1,0,0,0,0,0,0,0,1,2,0.15914390209698223,-0.7779582069870455
0,0,1,0,-1.0331224013585834,1,2,1,0,0,0,0,2,0,0,1,2,0.722493085153298,-0.7509585007214551
1,0,0,0,-1.1552834925186746,1,0,1,0,0,2,0,0,0,0,1,0,0.33363258711442517,-0.8660218441852793
1,0,1,1,1.6137012404433893,1,2,1,2,2,2,2,0,2,1,1,1,1.3340343812144315,2.319899341914375
1,0,0,0,0.8400143297628127,1,0,0,0,0,2,0,0,2,1,1,2,-0.12169979093109246,0.4744705224922736
1,0,0,0,-0.7888002190384014,0,1,0,0,0,0,0,0,0,0,1,0,-1.3165318340505352,-0.8616285968043697
1,1,1,0,0.47353105628253944,1,2,1,0,0,2,0,2,0,0,1,2,0.8122301231622688,0.7757280790746498
1,0,0,0,-1.0331224013585834,1,0,0,0,0,0,0,2,0,0,0,3,-0.32942441595185784,-0.8446075227808454
0,0,0,1,-0.7888002190384014,1,2,1,0,2,2,0,2,2,1,1,1,1.3091074262119398,-0.43455638281594317
1,0,0,0,-0.30015585439803716,1,0,1,2,0,0,0,0,0,0,0,0,0.3170146171127639,-0.14616949569623175
1,0,0,0,1.002895784642934,0,1,0,0,2,0,0,2,0,0,1,2,-0.8462432830035223,-0.07587753760167767
1,0,1,1,0.7178532386027215,1,2,1,0,2,2,0,2,2,0,1,0,1.2991366442109427,1.2074143066440317
0,0,0,0,-0.9924020376385531,1,0,0,2,0,0,0,0,0,0,1,2,-0.49560411596847015,-0.8467489549212888
1,0,0,0,-0.5444780367182193,1,0,2,1,1,1,1,1,1,1,0,3,-1.5275800530716328,-0.884875277669183
0,0,1,1,1.6137012404433893,1,2,2,1,1,1,1,1,1,2,0,0,-1.3397969920528607,-0.2535280987784607
1,0,0,0,-0.7888002190384014,1,0,2,1,1,1,1,1,1,2,0,3,-1.4960059100684764,-0.8908138884504125
1,0,1,0,0.3106496014024181,1,0,1,0,2,2,0,0,0,1,0,2,0.53304822713436,0.37505950261169024
1,0,1,1,0.7992939660427822,0,1,0,0,2,2,2,2,0,2,0,3,-0.48397153696730727,0.11952262605878058
1,0,0,0,-0.2594354906780068,1,2,0,0,0,0,0,0,0,1,1,1,-0.43910301796282214,-0.4361900526962813
0,1,1,0,1.2064976032430856,1,2,1,0,2,2,0,2,0,1,1,1,1.1030445981913404,1.6130280459880153
1,0,0,0,-0.62591876415828,1,0,2,1,1,1,1,1,1,1,1,3,-1.4710789550659844,-0.846638571821266
0,1,0,0,-1.0331224013585834,1,0,1,0,0,2,0,2,0,0,1,2,0.6510358141461546,-0.738970896058973
1,0,1,1,-1.0331224013585834,1,0,1,0,0,0,0,0,0,0,1,0,0.1724382780983114,-0.7743597179263004
1,0,1,1,0.6771328748826912,1,2,1,0,0,0,2,2,2,1,1,2,1.1030445981913404,1.1632610666348895
0,0,0,0,-0.8295205827584317,1,2,1,0,0,0,2,0,0,0,1,1,0.4915033021302069,-0.5850527013871039
0,0,1,1,0.758573602322752,1,0,0,2,2,2,2,2,2,2,0,1,0.6892571451499756,0.9442830728095496
1,0,0,0,-1.1145631287986442,1,0,0,0,0,2,2,0,0,0,0,2,-0.28621769394753876,-0.8794665057680631
1,0,0,0,-1.2367242199587352,1,2,0,0,0,0,0,0,2,0,0,0,-0.09012564792793624,-0.9559178408438924
1,0,1,0,1.5729808767233588,1,2,0,2,2,2,2,0,2,2,1,3,0.5097830691320341,1.4579839436959128
0,0,0,0,-0.5444780367182193,1,0,2,1,1,1,1,1,1,1,0,1,-1.479387940066815,-0.838757218479634
0,0,1,0,1.5729808767233588,0,1,0,2,2,2,2,0,0,2,1,0,-0.5703849809759457,0.4832570172540929
1,1,1,0,1.5729808767233588,1,0,0,2,2,0,2,2,0,1,1,0,0.2073360151017999,1.2048534187235016
1,0,0,1,0.6364125111626608,1,2,0,2,0,2,0,2,2,1,1,1,0.464914550127549,0.617769862941944
1,0,1,0,0.9214550572028734,1,0,0,2,2,2,0,0,0,2,0,2,-0.2047896409393986,0.34673519914582557
0,0,0,0,-1.0738427650786138,0,1,0,2,2,0,2,0,2,0,0,1,-0.4590445819648154,-0.8723357575065867
1,0,0,1,0.025607055362205634,1,2,1,2,0,2,0,0,2,0,1,0,1.0149693571825356,0.43793371638470857
1,1,1,0,-0.0965540357978854,1,2,1,0,0,0,2,2,2,0,1,2,1.221032185203135,0.2800858833520257
1,1,0,0,-0.2594354906780068,1,0,2,1,1,1,1,1,1,1,0,1,-1.5109620830699715,-0.7855304876486133
1,0,1,1,-0.13727439951791576,1,0,2,1,1,1,1,1,1,0,1,3,-1.4660935640654862,-0.7190136315748409
0,0,1,0,0.025607055362205634,1,0,0,0,0,0,2,0,0,1,1,3,-0.4424266119631542,-0.23153978525390786
0,1,0,0,0.880734693482843,1,2,0,0,2,0,2,2,0,1,0,3,0.2438955491054544,0.7076658596005575
0,0,1,1,0.7992939660427822,1,0,0,0,0,2,0,0,0,1,1,0,-0.4590445819648154,0.14453543652395962
0,0,1,1,-0.21871512695797646,1,0,0,0,2,0,0,0,0,0,0,3,-0.49560411596847015,-0.4181976073925559
0,0,0,0,-0.8702409464784621,1,2,1,0,0,0,0,0,0,0,0,2,0.3485887601159204,-0.6157833564334666
0,0,0,1,-1.1552834925186746,1,2,1,0,0,2,2,0,0,0,1,3,0.7424346491552913,-0.857389885763492
1,0,1,1,-1.1552834925186746,1,2,1,0,2,2,0,0,0,0,1,0,0.6659919871476498,-0.8439452241807083
1,0,0,0,-0.30015585439803716,1,0,0,2,2,0,2,2,2,0,1,3,0.4732235351283796,-0.16835649880082562
1,0,1,0,1.5729808767233588,1,2,0,2,0,2,2,2,2,2,0,2,0.612814483142334,1.6967205124253442
1,0,1,1,0.7178532386027215,1,2,0,0,0,2,2,2,0,1,1,2,0.16246749609731476,0.5116696271999758
0,0,1,0,1.6137012404433893,1,2,1,2,2,2,2,0,0,2,1,0,1.071470455188184,2.1285833529547626
1,0,0,0,0.06632741908223598,1,0,2,1,1,1,1,1,1,0,0,3,-1.4976677070686424,-0.7098518342729438
1,0,0,0,-0.3408762181180675,1,2,1,0,2,2,0,0,0,0,1,0,0.6676537841478158,-0.10353954246740502
0,0,1,1,-0.62591876415828,1,0,1,0,0,2,2,2,2,1,0,0,1.1246479591934997,-0.25536045823884
0,0,1,1,0.5956921474426305,1,0,2,1,1,1,1,1,1,2,1,0,-1.4444902030633266,-0.5481626693594657
1,0,1,0,0.8400143297628127,1,2,1,2,0,2,0,0,2,0,0,2,0.9684390411778845,1.2124036227650647
0,0,0,0,-0.21871512695797646,1,0,2,1,1,1,1,1,1,1,0,3,-1.51594747407047,-0.786788854988874
0,0,0,1,-1.2774445836787656,1,0,0,0,0,2,0,0,2,0,0,2,-0.18484807693740507,-0.9820124056892956
0,0,1,0,1.5729808767233588,1,0,2,1,1,1,1,1,1,2,0,1,-1.517609271070636,-0.40216998126923736
0,0,1,1,-0.13727439951791576,1,0,2,1,1,1,1,1,1,2,0,3,-1.481049737066981,-0.7614228186036218
0,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,0,3,-0.6651074099854147,-0.9883925488706166
1,1,1,0,0.6364125111626608,1,2,1,0,0,2,0,0,2,0,1,1,0.8737166121684152,0.9216766139248689
1,1,1,0,0.3106496014024181,1,0,0,0,0,0,0,0,2,1,0,2,-0.29785027294870164,-1.9464596688370814e-07
1,0,0,0,0.3106496014024181,1,0,0,2,0,2,0,0,2,0,0,2,0.08934842809000525,0.19767386087496203
0,0,0,0,-0.5851984004382496,1,0,1,2,0,0,0,0,0,0,1,2,0.35357415111641893,-0.3986597986885106
1,0,1,0,1.3286586944031769,1,2,1,2,0,2,0,2,2,0,1,2,1.3124310202122718,1.9999870414281362
1,0,0,0,1.5729808767233588,1,2,1,2,2,2,2,2,2,1,1,0,1.7129240972523074,2.660784431404956
0,1,0,0,0.6771328748826912,1,0,0,0,0,0,0,0,0,0,0,3,-0.6966815529885713,-0.07826181256217118
0,0,1,0,0.35136996512244845,0,1,0,0,2,0,2,0,0,1,0,3,-0.9742016520163136,-0.3936925591874821
1,0,0,0,0.35136996512244845,1,2,0,0,0,2,0,0,2,1,0,3,0.00792037508186511,0.10972060677675113
0,1,0,0,1.369379058123207,1,2,1,0,0,2,2,2,2,1,1,1,1.2659007042076202,2.072310048563111
0,0,1,1,0.5549717837226001,1,0,2,1,1,1,1,1,1,2,0,0,-1.479387940066815,-0.6150327513533113
1,1,1,1,0.7178532386027215,1,2,0,2,2,2,0,0,2,2,1,0,0.34526516611558833,0.679584398954743
0,1,1,0,1.369379058123207,1,2,1,0,2,0,0,2,2,0,1,2,1.1977670272008092,1.9460317821369646
1,1,0,0,-0.055833672077855064,1,2,1,0,2,0,0,2,0,0,1,2,0.8620840331672525,0.24807478434539773
1,0,0,0,-1.1145631287986442,1,0,1,0,2,0,0,0,0,0,1,2,0.32864719611392706,-0.838757218479634
1,0,0,0,0.47353105628253944,1,0,1,0,0,0,0,0,0,0,0,1,0.13587874409465642,0.2983211714758013
1,0,0,0,-0.21871512695797646,1,0,0,2,0,0,0,0,0,0,0,3,-0.47898614596680894,-0.38499437090568117
1,1,0,0,1.5729808767233588,1,2,2,1,1,1,1,1,1,2,1,3,-1.3331498040521963,-0.22807375591319026
0,0,0,0,0.3920903288424788,1,0,0,2,2,0,2,0,2,1,1,3,0.09765741309083585,0.2644556363887894
1,0,1,0,0.3106496014024181,1,2,1,0,0,0,0,2,2,0,1,0,1.074794049188516,0.6285874067441839
0,0,0,0,-0.5851984004382496,1,0,0,0,0,2,0,0,0,0,1,3,-0.4906187249679718,-0.6139951502130964
1,0,1,0,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,0,1,1.6963061272506461,2.6707630636470223
1,0,1,1,1.247217966963116,1,2,1,0,2,0,0,0,2,1,1,2,0.8836873941694119,1.5371507030323046
1,0,0,0,-0.5037576729981889,1,0,2,1,1,1,1,1,1,0,1,1,-1.5009913010689746,-0.8508993594821481
0,1,1,0,-0.0965540357978854,1,2,1,0,2,0,0,2,0,0,1,2,0.8404806721650927,0.1518427977454725
0,0,0,0,-1.1960038562387048,0,1,0,0,2,0,0,2,2,0,1,2,-0.47067716096597834,-0.9395590654205054
0,0,0,0,-1.0331224013585834,1,0,0,0,0,0,0,2,2,0,1,2,0.06940686408801149,-0.8058851312928279
1,0,1,1,0.47353105628253944,1,0,1,0,0,2,0,2,2,0,1,0,0.9368648981747281,0.8122428085622102
1,0,1,0,1.6137012404433893,1,2,0,2,2,2,2,0,2,2,0,0,0.46823814412788106,1.5364663278121629
0,0,1,1,1.6137012404433893,1,2,2,1,1,1,1,1,1,1,1,0,-1.3780183230566818,-0.2914778085663182
1,0,0,0,0.43281069256250915,0,1,0,0,0,2,2,0,2,1,0,2,-0.6850489739874083,-0.15541959947814704
1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,1,3,-0.6302096729819263,-0.9879289398505204
1,0,1,1,1.6137012404433893,1,0,0,2,0,2,2,2,2,2,1,2,0.53304822713436,1.5211893067689999
0,0,0,0,-0.0965540357978854,1,0,1,0,0,0,2,2,0,0,0,2,0.677624566148813,0.12036153761895432
0,0,0,0,-0.8295205827584317,1,0,1,0,0,2,0,2,2,0,1,2,1.0382345151848615,-0.5391995616376098
1,0,0,0,-1.1145631287986442,1,0,0,0,0,2,2,2,0,0,1,1,-0.02697736192162338,-0.8676996673056268
1,0,0,1,1.5729808767233588,1,2,1,2,2,0,0,0,0,1,1,1,0.6875953481498096,1.6538256397564624
1,0,1,0,0.7178532386027215,1,2,1,0,0,0,2,2,2,1,0,2,1.1512367111961581,1.2258924375878577
1,1,1,0,1.5729808767233588,1,2,2,1,1,1,1,1,1,2,0,0,-1.3564149620545218,-0.23273192273415474
1,0,1,1,-0.9109613101984924,0,1,0,2,2,2,2,0,2,2,0,1,-0.36764574695567864,-0.7781127433270775
0,1,0,0,-0.2594354906780068,1,2,1,0,2,0,0,2,0,0,1,2,0.8105683261621028,-0.00249485270648345
0,0,1,1,-1.0331224013585834,1,0,0,2,2,2,0,2,0,1,0,2,0.15582030809665018,-0.7975180923110954
1,0,0,0,-0.13727439951791576,0,1,0,0,2,0,2,0,0,0,0,2,-1.0124229830201346,-0.5645214447828527
1,0,0,1,-1.1145631287986442,1,0,2,1,1,1,1,1,1,2,0,3,-1.4727407520661506,-0.9609513102049346
1,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.17576187209864347,-0.9772217791483034
1,0,1,1,1.6137012404433893,1,2,1,2,0,2,0,2,2,1,1,0,1.3739175092184182,2.457215918342807
1,0,0,0,-0.9109613101984924,1,0,0,0,0,0,0,0,2,0,1,0,-0.2662761299455452,-0.7859499434287002
1,0,1,0,1.2064976032430856,0,1,0,2,2,0,2,0,0,2,1,1,-0.8695084410058479,0.027485197259724047
1,0,1,1,1.4508197855632678,1,2,0,2,2,2,2,2,2,2,1,1,0.9119379431722362,1.8144992801497306
1,0,0,0,-0.055833672077855064,1,0,1,0,2,0,0,2,2,0,1,2,0.9883806051798778,0.3072622025776525
1,0,1,1,1.5322605130033284,1,2,1,2,2,0,0,2,2,0,1,2,1.3722557122182522,2.327206703135888
0,0,1,0,1.4100994218432374,1,2,0,0,2,2,2,2,2,2,0,0,0.7108605061521354,1.5897592885031975
1,0,1,1,-0.62591876415828,1,2,2,1,1,1,1,1,1,2,1,3,-1.3165318340505352,-0.8259748554969875
1,0,1,1,-0.6666391278783103,1,2,0,2,2,0,2,2,2,0,0,2,0.6693155811479823,-0.3907784453468788
1,1,0,0,-1.2774445836787656,0,1,0,0,0,0,0,0,0,0,1,2,-1.3181936310507012,-0.9970686605324129
0,1,1,0,-0.8295205827584317,1,0,0,2,0,2,2,2,2,1,1,2,0.47987072312904416,-0.5914107679484203
0,0,0,0,-1.0331224013585834,1,0,1,0,0,2,0,2,2,0,1,2,1.0166311541827018,-0.7163423605542877
0,0,1,1,-0.7888002190384014,1,0,2,1,1,1,1,1,1,2,0,3,-1.4594463760648215,-0.8878997746098092
1,0,0,0,-0.4223169455581282,1,0,2,1,1,1,1,1,1,1,0,1,-1.477726143066649,-0.8018892630720004
1,0,0,0,-1.0331224013585834,1,2,1,0,0,0,0,0,2,0,1,2,0.7324638671542947,-0.7342464993779949
0,0,1,1,1.6137012404433893,1,2,1,2,2,0,0,2,0,2,1,0,1.0349109211845293,2.0623314163210447
1,0,1,1,-0.38159658183809786,1,2,0,0,0,0,0,0,0,1,1,1,-0.5454580259734538,-0.536969823017148
0,0,1,0,0.3920903288424788,1,2,1,0,0,2,2,0,0,0,1,2,0.6493740171459885,0.576243740713346
1,0,0,0,-0.5851984004382496,1,0,1,0,0,0,2,0,0,0,1,0,0.37019212111808014,-0.40190506182918256
0,0,1,1,-1.1552834925186746,1,0,2,1,1,1,1,1,1,0,0,3,-1.4760643460664828,-0.9744401250277277
0,0,0,0,-0.30015585439803716,1,0,0,0,2,0,2,0,2,0,1,0,0.034509127084522986,-0.26653122796115297
0,0,1,0,1.6137012404433893,0,1,0,0,2,2,0,2,2,2,1,2,-0.3510277769540174,0.7303606249652563
1,0,0,0,-0.5037576729981889,1,2,1,0,0,0,0,2,0,0,1,2,0.6809481601491449,-0.2423131758161386
1,0,1,1,-0.30015585439803716,1,0,0,2,0,0,2,0,0,0,0,2,-0.3477041829536853,-0.43557190733615336
0,0,0,0,-0.8295205827584317,1,0,2,1,1,1,1,1,1,1,1,0,-1.5093002860698053,-0.9113009918146545
1,0,0,0,-0.9924020376385531,1,2,1,0,0,0,0,0,2,0,0,0,0.6560212051466532,-0.7155696788541277
0,0,1,1,1.125056875803025,1,2,1,2,2,0,0,2,0,1,0,0,0.9767480261787151,1.5579468790766107
0,0,1,0,1.3286586944031769,1,2,1,2,2,0,2,2,0,1,1,0,1.1761636661986499,1.9251693762326452
0,0,0,0,0.5142514200025698,1,2,0,2,0,0,2,0,2,2,0,3,0.2920876621102721,0.47058503737146906
0,1,0,0,1.6137012404433893,1,2,1,2,2,0,2,2,2,2,1,0,1.506861269231708,2.4122679200135
1,0,0,0,-0.2594354906780068,1,0,1,0,2,0,0,0,0,1,0,0,0.356897745116751,-0.11709458715021175
1,0,1,1,1.6137012404433893,1,2,1,0,0,2,0,0,2,2,1,1,0.8654076271675846,1.8670195591406051
1,0,1,1,0.5142514200025698,1,0,0,2,0,0,2,0,0,2,0,0,-0.33607160395252245,0.11939016633875309
0,0,1,1,0.6771328748826912,0,1,0,2,0,0,2,0,0,1,1,1,-0.9625690730151509,-0.2213403868117961
1,0,1,1,-0.62591876415828,1,0,1,0,0,0,0,2,0,0,0,2,0.534710024134526,-0.3896304611066411
0,0,1,1,-0.21871512695797646,1,0,2,1,1,1,1,1,1,1,1,3,-1.4694171580658184,-0.750605274801382
0,0,0,0,-0.7888002190384014,1,0,0,2,2,0,2,0,2,0,0,0,0.10098100709116792,-0.6362704597977086
0,0,1,0,-0.2594354906780068,1,0,0,0,2,2,0,2,2,2,1,1,0.29042586511010604,-0.16672282892048734
1,0,1,0,0.5549717837226001,1,0,0,2,2,2,2,0,0,2,0,3,0.0295237360840249,0.3372643291638647
1,1,0,0,-1.1960038562387048,1,2,1,0,2,2,0,2,2,0,1,2,1.3373579752147637,-0.8781419085677887
1,0,0,1,-0.30015585439803716,0,1,0,2,0,0,0,2,0,1,1,1,-0.801374763999037,-0.5796218528659793
1,0,0,0,0.880734693482843,1,0,1,2,0,2,2,0,0,1,0,2,0.6526976111463211,0.971702234855227
1,0,0,0,-0.9516816739185228,1,2,1,0,0,0,0,2,2,0,1,2,1.0216165451832002,-0.6420766108589108
0,0,0,0,-0.4223169455581282,1,0,2,1,1,1,1,1,1,1,0,0,-1.4594463760648215,-0.8091745476735088
1,0,0,0,-0.1779947632379461,1,0,1,0,0,2,2,0,2,0,0,2,0.8720548151682491,0.15137918872537662
1,0,1,0,-0.3408762181180675,1,0,0,2,0,0,2,2,2,1,0,0,0.32033821111309646,-0.25185027565811324
0,0,1,0,1.5729808767233588,1,2,1,0,0,0,0,2,2,2,1,0,0.9617918531772199,1.8994942671673292
0,0,0,0,-1.1960038562387048,1,2,0,0,0,0,2,2,0,0,0,2,-0.005374000919464063,-0.9312361796787822
1,0,0,0,-1.2367242199587352,1,0,1,0,0,0,0,0,2,0,1,2,0.5380336181348585,-0.9325828534990609
0,0,0,0,-1.1960038562387048,1,0,1,0,0,2,0,0,0,0,1,3,0.3319707901142591,-0.9030222593129403
0,1,1,0,1.6137012404433893,1,2,0,2,2,2,2,2,2,2,0,1,0.8089065291619363,1.7966392945660323
1,0,0,0,-1.1960038562387048,1,0,2,1,1,1,1,1,1,0,1,3,-1.4943441130683104,-0.9824760147093914
0,0,0,0,-1.1552834925186746,1,2,0,0,0,0,0,0,0,0,0,2,-0.467353566965646,-0.9134203473350933
0,0,1,1,-1.2774445836787656,1,2,1,2,0,2,0,2,2,0,1,2,1.2526063282062914,-0.9629161293853417
0,0,0,0,0.14776814652229667,1,0,1,0,0,2,2,0,2,0,1,2,0.7573908221567865,0.3509297569466941
0,0,1,1,-0.62591876415828,1,2,2,1,1,1,1,1,1,0,0,3,-1.3514295710540236,-0.8271669929772343
1,0,1,1,-0.8295205827584317,1,0,0,0,0,0,0,2,0,0,1,3,-0.28123230294704044,-0.730581780457236
0,0,0,0,-0.5037576729981889,1,0,2,1,1,1,1,1,1,0,1,0,-1.504314895069307,-0.8257982425369509
1,0,0,0,0.880734693482843,1,0,1,2,2,0,2,2,2,1,1,1,1.3506523512160928,1.4835928229012152
1,0,1,1,1.6137012404433893,0,1,0,2,2,2,2,2,2,2,1,0,0.0295237360840249,1.0513767564517238
1,0,0,0,-0.7888002190384014,1,0,2,1,1,1,1,1,1,1,1,2,-1.4893587220678117,-0.896090200631505
1,1,1,0,0.06632741908223598,1,0,1,0,0,2,0,2,0,0,1,1,0.6792863631489789,0.26101168366807626
1,1,1,0,0.880734693482843,1,2,1,0,0,2,0,2,2,0,1,1,1.1396041321949948,1.3300720073894283
0,1,0,0,-0.0965540357978854,0,1,0,0,0,2,0,2,0,0,1,2,-0.8130073430001998,-0.4902556950874758
1,0,1,0,1.369379058123207,1,2,0,2,2,2,2,2,2,2,0,0,0.895319973170575,1.6745555859407546
1,1,1,0,0.43281069256250915,1,2,1,0,2,2,0,2,2,0,1,2,1.2708860952081187,0.9409053499488503
0,0,1,1,-1.0331224013585834,1,0,2,1,1,1,1,1,1,0,0,3,-1.4727407520661506,-0.9415901144609259
1,0,0,0,-0.9924020376385531,1,2,1,0,2,2,0,2,0,0,1,2,0.9717626351782166,-0.6665595824439801
0,0,0,0,1.002895784642934,1,2,1,2,2,0,2,0,0,0,1,0,0.7573908221567865,1.1486684208118685
0,0,1,0,0.5142514200025698,1,2,1,2,2,2,2,2,2,1,0,3,1.61321627724234,1.2137502965853437
0,1,0,0,-1.0331224013585834,1,0,0,0,2,2,0,2,0,0,1,2,0.006258578081699082,-0.7901886544695778
0,1,1,0,-0.30015585439803716,1,0,1,0,2,2,0,0,2,0,0,0,0.785641371159611,-0.04068740531439133
0,0,1,1,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.505976692069473,-0.9995633185929296
1,1,1,0,0.7178532386027215,1,2,1,2,2,2,0,2,0,1,1,0,1.2343265612044643,1.3167377289066675
0,0,1,0,0.8400143297628127,1,2,1,0,2,2,2,2,2,1,1,0,1.4686399382278874,1.5166194464280536
1,0,1,1,-0.8295205827584317,1,0,0,0,0,0,0,0,2,1,0,1,-0.3693075439558449,-0.7006900369710469
1,0,1,1,-0.62591876415828,1,0,1,2,0,2,0,2,0,0,1,2,0.8188773111629334,-0.32843407045397016
1,0,1,0,1.2879383306831464,1,2,1,2,0,2,2,2,2,1,1,3,1.4536837652263923,2.0299670913943437
0,0,0,0,-1.1145631287986442,1,0,0,2,0,0,2,2,0,0,1,2,-0.013682985920294679,-0.8524447228824681
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.502653098069141,-0.9995191653529202
0,0,0,1,-0.62591876415828,1,2,1,0,2,2,2,0,0,0,1,1,0.9285559131738974,-0.3207514066923795
1,0,0,0,1.0843365120829946,1,2,0,0,0,2,0,0,0,2,0,1,-0.35268957395418365,0.3677300647701727
1,0,1,1,-1.0738427650786138,1,0,0,0,0,0,0,0,0,0,1,0,-0.6700928009859131,-0.8929994738308651
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4860351280674797,-0.9992983991528746
0,0,0,0,-0.30015585439803716,0,1,0,0,0,2,0,2,2,0,1,2,-0.5487816199737862,-0.43689650453642764
1,0,0,0,-1.1960038562387048,1,0,1,2,0,0,2,0,0,0,1,3,0.5829021371393436,-0.913486577195107
0,0,0,0,1.369379058123207,1,2,1,2,2,2,2,2,0,1,1,0,1.3224018022132684,1.985019093065037
0,0,0,0,0.35136996512244845,1,0,2,1,1,1,1,1,1,2,0,3,-1.4660935640654862,-0.6394053398383577
0,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,1,3,-1.479387940066815,-0.9992100926728563
0,0,0,1,-1.2774445836787656,1,0,0,2,0,0,2,0,0,0,0,2,-0.3410569949530208,-0.9840876079697252
1,0,1,1,-0.9924020376385531,1,0,2,1,1,1,1,1,1,2,0,3,-1.4827115340671475,-0.9350775115595775
1,0,0,1,-0.9109613101984924,1,0,2,1,1,1,1,1,1,1,1,0,-1.4893587220678117,-0.9112347619546408
1,0,0,0,-1.0738427650786138,1,0,2,1,1,1,1,1,1,0,0,3,-1.4660935640654862,-0.9598916324447152
0,0,0,0,-1.2774445836787656,1,2,1,0,0,0,0,2,2,0,1,2,0.966777244177718,-0.9667133080261278
1,0,0,1,-0.9924020376385531,0,1,0,0,0,0,0,0,0,0,0,3,-1.304899255049372,-0.9131333512750339
0,1,0,0,1.002895784642934,0,1,0,0,2,2,0,2,2,0,1,2,-0.3244390249513595,0.35797219872815234
0,0,1,0,1.0436161483629645,1,2,0,2,0,2,2,2,2,2,1,2,0.6493740171459885,1.1625987680347525
1,0,0,0,-0.8295205827584317,1,2,1,0,2,2,2,2,2,0,1,3,1.6015836982411773,-0.39673913274811295
1,0,1,0,-0.3408762181180675,1,0,2,1,1,1,1,1,1,1,0,3,-1.4843733310673135,-0.772416975365898
0,0,1,1,-1.1960038562387048,0,1,0,0,0,0,2,0,0,0,1,3,-1.1221015850310987,-0.9661834691460179
1,0,1,0,-0.8702409464784621,1,0,0,0,0,0,0,2,0,0,1,0,-0.3227772279511935,-0.7396331946591101
0,0,0,0,0.35136996512244845,1,2,1,2,0,0,0,0,0,0,1,1,0.5496661971360212,0.40062422857698354
1,0,0,0,-0.015113308357824713,1,2,1,0,2,0,0,0,0,0,1,0,0.5180920541328647,0.138133216722634
1,1,1,0,-1.2774445836787656,1,2,1,0,0,0,0,2,2,0,1,2,1.0083221691818711,-0.9661613925260135
1,0,1,0,1.2879383306831464,1,2,1,0,2,0,2,2,2,2,1,2,1.3456669602155942,2.0046010550090916
1,0,1,1,0.10704778280226633,1,2,1,0,2,0,0,2,0,0,1,0,0.827186296163764,0.3877977123543277
0,0,0,0,1.5322605130033284,1,2,2,1,1,1,1,1,1,1,0,1,-1.286619488047545,-0.18849037624499437
1,1,1,0,1.125056875803025,1,2,1,0,2,2,0,2,2,1,1,2,1.3157546142126038,1.7909214499848485
1,0,1,1,0.5956921474426305,1,2,0,2,2,2,2,2,2,2,1,3,0.8554368451665879,0.8985403161600787
0,1,1,0,0.025607055362205634,1,2,1,0,2,0,0,0,0,0,1,0,0.5264010391336954,0.1647796970681512
1,0,0,1,-1.2774445836787656,1,0,0,0,0,2,0,0,0,0,0,2,-0.5255164619714603,-0.9865381127902326
1,0,0,1,-0.7888002190384014,1,0,0,2,0,0,0,0,0,0,1,1,-0.4208232509609946,-0.7120374196533963
1,0,1,1,-0.7073594915983407,1,0,1,2,0,0,2,2,2,1,0,2,1.2343265612044643,-0.2720062297222866
0,0,1,1,0.5549717837226001,0,1,0,2,2,0,0,0,0,0,0,0,-0.9874960280176428,-0.2927582525265834
1,0,1,1,-0.8702409464784621,1,0,2,1,1,1,1,1,1,0,1,2,-1.4727407520661506,-0.8974147978317794
1,0,0,0,-0.13727439951791576,1,2,1,0,0,0,0,0,2,0,1,2,0.6693155811479823,0.10283270133532481
0,1,0,0,-1.2774445836787656,0,1,0,0,0,0,0,0,0,0,1,3,-1.2949284730483754,-0.9967595878523489
1,1,1,0,0.5142514200025698,1,2,1,0,2,2,2,2,0,1,1,0,1.1279715531938321,0.9901362125590438
0,0,0,0,-0.3408762181180675,0,1,0,0,2,2,0,2,2,0,1,1,-0.35268957395418365,-0.4605405645613232
